Group,Day,Method,Actions,Returns,Conversion Rate
771,71,A,13,1,0.076923076923077
771,71,B,13,9,0.692307692307692
771,72,A,15,0,0
771,72,B,15,9,0.6
771,73,A,11,0,0
771,73,B,11,8,0.727272727272727
771,74,A,13,0,0
771,74,B,13,3,0.230769230769231
771,75,A,15,1,0.066666666666667
771,75,B,15,0,0
771,76,A,13,1,0.076923076923077
771,76,B,13,10,0.769230769230769
771,77,A,9,1,0.111111111111111
771,77,B,9,3,0.333333333333333
771,78,A,10,1,0.1
771,78,B,10,4,0.4
771,79,A,9,0,0
771,79,B,9,4,0.444444444444444
771,80,A,12,0,0
771,80,B,12,1,0.083333333333333
771,81,A,18,1,0.055555555555556
771,81,B,18,2,0.111111111111111
771,82,A,21,2,0.095238095238095
771,82,B,21,2,0.095238095238095
771,83,A,15,0,0
771,83,B,15,4,0.266666666666667
771,84,A,19,2,0.105263157894737
771,84,B,19,4,0.210526315789474
771,85,A,12,0,0
771,85,B,12,6,0.5
771,86,A,22,1,0.045454545454546
771,86,B,22,13,0.590909090909091
771,87,A,9,0,0
771,87,B,9,6,0.666666666666667
771,88,A,16,0,0
771,88,B,16,4,0.25
771,89,A,19,1,0.052631578947369
771,89,B,19,14,0.736842105263158
772,0,A,12,0,0
772,0,B,12,3,0.25
772,1,A,10,0,0
772,1,B,10,3,0.3
772,2,A,15,2,0.133333333333333
772,2,B,15,0,0
772,3,A,6,1,0.166666666666667
772,3,B,6,2,0.333333333333333
772,4,A,8,2,0.25
772,4,B,8,0,0
772,5,A,6,1,0.166666666666667
772,5,B,6,0,0
772,6,A,6,0,0
772,6,B,6,1,0.166666666666667
772,7,A,7,1,0.142857142857143
772,7,B,7,0,0
772,8,A,6,0,0
772,8,B,6,0,0
772,9,A,10,0,0
772,9,B,10,2,0.2
772,10,A,11,1,0.090909090909091
772,10,B,11,0,0
772,11,A,13,0,0
772,11,B,13,3,0.230769230769231
772,12,A,12,2,0.166666666666667
772,12,B,12,1,0.083333333333333
772,13,A,8,0,0
772,13,B,8,0,0
772,14,A,6,0,0
772,14,B,6,2,0.333333333333333
772,15,A,13,1,0.076923076923077
772,15,B,13,0,0
772,16,A,15,0,0
772,16,B,15,3,0.2
772,17,A,10,1,0.1
772,17,B,10,3,0.3
772,18,A,15,0,0
772,18,B,15,3,0.2
772,19,A,9,1,0.111111111111111
772,19,B,9,3,0.333333333333333
772,20,A,14,0,0
772,20,B,14,1,0.071428571428572
772,21,A,6,0,0
772,21,B,6,2,0.333333333333333
772,22,A,6,0,0
772,22,B,6,0,0
772,23,A,13,2,0.153846153846154
772,23,B,13,2,0.153846153846154
772,24,A,12,2,0.166666666666667
772,24,B,12,0,0
772,25,A,10,1,0.1
772,25,B,10,0,0
772,26,A,15,2,0.133333333333333
772,26,B,15,2,0.133333333333333
772,27,A,10,1,0.1
772,27,B,10,3,0.3
772,28,A,6,1,0.166666666666667
772,28,B,6,0,0
772,29,A,16,2,0.125
772,29,B,16,2,0.125
772,30,A,7,1,0.142857142857143
772,30,B,7,2,0.285714285714286
772,31,A,8,0,0
772,31,B,8,1,0.125
772,32,A,15,0,0
772,32,B,15,5,0.333333333333333
772,33,A,9,2,0.222222222222222
772,33,B,9,2,0.222222222222222
772,34,A,5,1,0.2
772,34,B,5,1,0.2
772,35,A,6,0,0
772,35,B,6,1,0.166666666666667
772,36,A,13,3,0.230769230769231
772,36,B,13,4,0.307692307692308
772,37,A,6,0,0
772,37,B,6,2,0.333333333333333
772,38,A,8,0,0
772,38,B,8,0,0
772,39,A,11,1,0.090909090909091
772,39,B,11,2,0.181818181818182
772,40,A,7,1,0.142857142857143
772,40,B,7,2,0.285714285714286
772,41,A,10,0,0
772,41,B,10,2,0.2
772,42,A,12,2,0.166666666666667
772,42,B,12,2,0.166666666666667
772,43,A,5,0,0
772,43,B,5,1,0.2
772,44,A,11,2,0.181818181818182
772,44,B,11,2,0.181818181818182
772,45,A,8,1,0.125
772,45,B,8,3,0.375
772,46,A,13,1,0.076923076923077
772,46,B,13,3,0.230769230769231
772,47,A,9,1,0.111111111111111
772,47,B,9,3,0.333333333333333
772,48,A,10,0,0
772,48,B,10,3,0.3
772,49,A,13,1,0.076923076923077
772,49,B,13,1,0.076923076923077
772,50,A,10,0,0
772,50,B,10,1,0.1
772,51,A,8,1,0.125
772,51,B,8,1,0.125
772,52,A,6,1,0.166666666666667
772,52,B,6,2,0.333333333333333
772,53,A,7,0,0
772,53,B,7,2,0.285714285714286
772,54,A,14,2,0.142857142857143
772,54,B,14,1,0.071428571428572
772,55,A,6,1,0.166666666666667
772,55,B,6,2,0.333333333333333
772,56,A,12,3,0.25
772,56,B,12,3,0.25
772,57,A,16,1,0.0625
772,57,B,16,5,0.3125
772,58,A,7,1,0.142857142857143
772,58,B,7,2,0.285714285714286
772,59,A,8,0,0
772,59,B,8,2,0.25
772,60,A,11,2,0.181818181818182
772,60,B,11,4,0.363636363636364
772,61,A,8,1,0.125
772,61,B,8,0,0
772,62,A,15,3,0.2
772,62,B,15,3,0.2
772,63,A,7,0,0
772,63,B,7,1,0.142857142857143
772,64,A,14,0,0
772,64,B,14,5,0.357142857142857
772,65,A,6,0,0
772,65,B,6,0,0
772,66,A,8,1,0.125
772,66,B,8,2,0.25
772,67,A,13,1,0.076923076923077
772,67,B,13,3,0.230769230769231
772,68,A,13,2,0.153846153846154
772,68,B,13,4,0.307692307692308
772,69,A,11,2,0.181818181818182
772,69,B,11,3,0.272727272727273
772,70,A,7,1,0.142857142857143
772,70,B,7,2,0.285714285714286
772,71,A,15,0,0
772,71,B,15,1,0.066666666666667
772,72,A,9,1,0.111111111111111
772,72,B,9,1,0.111111111111111
772,73,A,7,0,0
772,73,B,7,2,0.285714285714286
772,74,A,10,1,0.1
772,74,B,10,0,0
772,75,A,15,0,0
772,75,B,15,2,0.133333333333333
772,76,A,6,1,0.166666666666667
772,76,B,6,0,0
772,77,A,11,1,0.090909090909091
772,77,B,11,4,0.363636363636364
772,78,A,14,0,0
772,78,B,14,1,0.071428571428572
772,79,A,16,1,0.0625
772,79,B,16,1,0.0625
772,80,A,10,0,0
772,80,B,10,1,0.1
772,81,A,15,0,0
772,81,B,15,0,0
772,82,A,16,2,0.125
772,82,B,16,4,0.25
772,83,A,13,2,0.153846153846154
772,83,B,13,2,0.153846153846154
772,84,A,11,0,0
772,84,B,11,2,0.181818181818182
772,85,A,14,3,0.214285714285714
772,85,B,14,4,0.285714285714286
772,86,A,13,3,0.230769230769231
772,86,B,13,0,0
772,87,A,10,1,0.1
772,87,B,10,0,0
772,88,A,14,2,0.142857142857143
772,88,B,14,5,0.357142857142857
772,89,A,14,3,0.214285714285714
772,89,B,14,3,0.214285714285714
773,0,A,6,0,0
773,0,B,6,0,0
773,1,A,11,1,0.090909090909091
773,1,B,11,2,0.181818181818182
773,2,A,12,0,0
773,2,B,12,1,0.083333333333333
773,3,A,11,1,0.090909090909091
773,3,B,11,2,0.181818181818182
773,4,A,7,0,0
773,4,B,7,1,0.142857142857143
773,5,A,9,0,0
773,5,B,9,1,0.111111111111111
773,6,A,7,0,0
773,6,B,7,1,0.142857142857143
773,7,A,5,0,0
773,7,B,5,0,0
773,8,A,12,0,0
773,8,B,12,2,0.166666666666667
773,9,A,12,1,0.083333333333333
773,9,B,12,2,0.166666666666667
773,10,A,6,0,0
773,10,B,6,1,0.166666666666667
773,11,A,7,0,0
773,11,B,7,0,0
773,12,A,5,0,0
773,12,B,5,0,0
773,13,A,11,0,0
773,13,B,11,1,0.090909090909091
773,14,A,10,0,0
773,14,B,10,0,0
773,15,A,5,0,0
773,15,B,5,0,0
773,16,A,5,0,0
773,16,B,5,0,0
773,17,A,4,0,0
773,17,B,4,1,0.25
773,18,A,9,0,0
773,18,B,9,0,0
773,19,A,10,0,0
773,19,B,10,1,0.1
773,20,A,6,0,0
773,20,B,6,0,0
773,21,A,5,0,0
773,21,B,5,0,0
773,22,A,9,1,0.111111111111111
773,22,B,9,1,0.111111111111111
773,23,A,5,0,0
773,23,B,5,1,0.2
773,24,A,5,0,0
773,24,B,5,0,0
773,25,A,6,0,0
773,25,B,6,1,0.166666666666667
773,26,A,6,0,0
773,26,B,6,0,0
773,27,A,13,1,0.076923076923077
773,27,B,13,0,0
773,28,A,11,1,0.090909090909091
773,28,B,11,0,0
773,29,A,10,0,0
773,29,B,10,1,0.1
773,30,A,5,0,0
773,30,B,5,0,0
773,31,A,10,0,0
773,31,B,10,1,0.1
773,32,A,12,0,0
773,32,B,12,1,0.083333333333333
773,33,A,4,0,0
773,33,B,4,1,0.25
773,34,A,9,1,0.111111111111111
773,34,B,9,1,0.111111111111111
773,35,A,9,1,0.111111111111111
773,35,B,9,1,0.111111111111111
773,36,A,10,1,0.1
773,36,B,10,1,0.1
773,37,A,7,0,0
773,37,B,7,1,0.142857142857143
773,38,A,7,0,0
773,38,B,7,1,0.142857142857143
773,39,A,5,0,0
773,39,B,5,1,0.2
773,40,A,13,0,0
773,40,B,13,0,0
773,41,A,5,0,0
773,41,B,5,1,0.2
773,42,A,9,1,0.111111111111111
773,42,B,9,0,0
773,43,A,8,0,0
773,43,B,8,1,0.125
773,44,A,11,1,0.090909090909091
773,44,B,11,1,0.090909090909091
773,45,A,7,0,0
773,45,B,7,0,0
773,46,A,10,1,0.1
773,46,B,10,0,0
773,47,A,6,0,0
773,47,B,6,1,0.166666666666667
773,48,A,11,0,0
773,48,B,11,0,0
773,49,A,8,1,0.125
773,49,B,8,1,0.125
773,50,A,13,1,0.076923076923077
773,50,B,13,0,0
773,51,A,4,0,0
773,51,B,4,0,0
773,52,A,13,1,0.076923076923077
773,52,B,13,3,0.230769230769231
773,53,A,6,0,0
773,53,B,6,1,0.166666666666667
773,54,A,12,1,0.083333333333333
773,54,B,12,3,0.25
773,55,A,8,0,0
773,55,B,8,1,0.125
773,56,A,7,0,0
773,56,B,7,0,0
773,57,A,6,0,0
773,57,B,6,0,0
773,58,A,12,1,0.083333333333333
773,58,B,12,2,0.166666666666667
773,59,A,11,0,0
773,59,B,11,2,0.181818181818182
773,60,A,6,0,0
773,60,B,6,0,0
773,61,A,6,0,0
773,61,B,6,0,0
773,62,A,12,1,0.083333333333333
773,62,B,12,0,0
773,63,A,7,0,0
773,63,B,7,1,0.142857142857143
773,64,A,10,0,0
773,64,B,10,1,0.1
773,65,A,4,0,0
773,65,B,4,1,0.25
773,66,A,10,0,0
773,66,B,10,2,0.2
773,67,A,10,1,0.1
773,67,B,10,1,0.1
773,68,A,9,0,0
773,68,B,9,2,0.222222222222222
773,69,A,8,0,0
773,69,B,8,2,0.25
773,70,A,6,0,0
773,70,B,6,1,0.166666666666667
773,71,A,6,0,0
773,71,B,6,1,0.166666666666667
773,72,A,11,1,0.090909090909091
773,72,B,11,0,0
773,73,A,7,0,0
773,73,B,7,1,0.142857142857143
773,74,A,9,0,0
773,74,B,9,0,0
773,75,A,8,1,0.125
773,75,B,8,0,0
773,76,A,12,0,0
773,76,B,12,0,0
773,77,A,5,0,0
773,77,B,5,0,0
773,78,A,9,0,0
773,78,B,9,0,0
773,79,A,7,0,0
773,79,B,7,1,0.142857142857143
773,80,A,12,1,0.083333333333333
773,80,B,12,1,0.083333333333333
773,81,A,7,0,0
773,81,B,7,0,0
773,82,A,9,1,0.111111111111111
773,82,B,9,2,0.222222222222222
773,83,A,8,1,0.125
773,83,B,8,0,0
773,84,A,7,0,0
773,84,B,7,1,0.142857142857143
773,85,A,8,0,0
773,85,B,8,0,0
773,86,A,13,0,0
773,86,B,13,1,0.076923076923077
773,87,A,8,1,0.125
773,87,B,8,2,0.25
773,88,A,5,0,0
773,88,B,5,0,0
773,89,A,7,0,0
773,89,B,7,0,0
774,0,A,20,2,0.1
774,0,B,20,3,0.15
774,1,A,16,2,0.125
774,1,B,16,10,0.625
774,2,A,8,0,0
774,2,B,8,1,0.125
774,3,A,11,1,0.090909090909091
774,3,B,11,2,0.181818181818182
774,4,A,8,0,0
774,4,B,8,5,0.625
774,5,A,17,0,0
774,5,B,17,5,0.294117647058823
774,6,A,8,1,0.125
774,6,B,8,6,0.75
774,7,A,13,0,0
774,7,B,13,6,0.461538461538462
774,8,A,18,0,0
774,8,B,18,10,0.555555555555556
774,9,A,11,2,0.181818181818182
774,9,B,11,1,0.090909090909091
774,10,A,11,1,0.090909090909091
774,10,B,11,9,0.818181818181818
774,11,A,20,0,0
774,11,B,20,3,0.15
774,12,A,10,0,0
774,12,B,10,7,0.7
774,13,A,11,1,0.090909090909091
774,13,B,11,3,0.272727272727273
774,14,A,9,2,0.222222222222222
774,14,B,9,2,0.222222222222222
774,15,A,15,4,0.266666666666667
774,15,B,15,3,0.2
774,16,A,18,1,0.055555555555556
774,16,B,18,12,0.666666666666667
774,17,A,11,2,0.181818181818182
774,17,B,11,1,0.090909090909091
774,18,A,9,2,0.222222222222222
774,18,B,9,3,0.333333333333333
774,19,A,12,3,0.25
774,19,B,12,3,0.25
774,20,A,13,0,0
774,20,B,13,1,0.076923076923077
774,21,A,10,3,0.3
774,21,B,10,5,0.5
774,22,A,12,0,0
774,22,B,12,8,0.666666666666667
774,23,A,17,3,0.176470588235294
774,23,B,17,2,0.117647058823529
774,24,A,18,0,0
774,24,B,18,14,0.777777777777778
774,25,A,22,2,0.090909090909091
774,25,B,22,2,0.090909090909091
774,26,A,22,2,0.090909090909091
774,26,B,22,11,0.5
774,27,A,15,2,0.133333333333333
774,27,B,15,2,0.133333333333333
774,28,A,21,4,0.19047619047619
774,28,B,21,3,0.142857142857143
774,29,A,13,4,0.307692307692308
774,29,B,13,3,0.230769230769231
774,30,A,16,4,0.25
774,30,B,16,1,0.0625
774,31,A,13,4,0.307692307692308
774,31,B,13,12,0.923076923076923
774,32,A,17,1,0.058823529411765
774,32,B,17,11,0.647058823529412
774,33,A,21,6,0.285714285714286
774,33,B,21,2,0.095238095238095
774,34,A,17,4,0.235294117647059
774,34,B,17,16,0.941176470588235
774,35,A,14,2,0.142857142857143
774,35,B,14,12,0.857142857142857
774,36,A,11,2,0.181818181818182
774,36,B,11,0,0
774,37,A,16,0,0
774,37,B,16,4,0.25
774,38,A,12,2,0.166666666666667
774,38,B,12,1,0.083333333333333
774,39,A,22,7,0.318181818181818
774,39,B,22,8,0.363636363636364
774,40,A,11,2,0.181818181818182
774,40,B,11,10,0.909090909090909
774,41,A,16,3,0.1875
774,41,B,16,10,0.625
774,42,A,7,1,0.142857142857143
774,42,B,7,0,0
774,43,A,20,0,0
774,43,B,20,6,0.3
774,44,A,21,4,0.19047619047619
774,44,B,21,19,0.904761904761905
774,45,A,17,5,0.294117647058823
774,45,B,17,4,0.235294117647059
774,46,A,12,1,0.083333333333333
774,46,B,12,7,0.583333333333333
774,47,A,10,2,0.2
774,47,B,10,3,0.3
774,48,A,19,6,0.31578947368421
774,48,B,19,14,0.736842105263158
774,49,A,18,4,0.222222222222222
774,49,B,18,10,0.555555555555556
774,50,A,12,1,0.083333333333333
774,50,B,12,8,0.666666666666667
774,51,A,18,3,0.166666666666667
774,51,B,18,12,0.666666666666667
774,52,A,15,1,0.066666666666667
774,52,B,15,10,0.666666666666667
774,53,A,15,1,0.066666666666667
774,53,B,15,6,0.4
774,54,A,12,3,0.25
774,54,B,12,7,0.583333333333333
774,55,A,21,4,0.19047619047619
774,55,B,21,0,0
774,56,A,13,4,0.307692307692308
774,56,B,13,0,0
774,57,A,10,0,0
774,57,B,10,3,0.3
774,58,A,18,2,0.111111111111111
774,58,B,18,4,0.222222222222222
774,59,A,7,2,0.285714285714286
774,59,B,7,0,0
774,60,A,13,4,0.307692307692308
774,60,B,13,9,0.692307692307692
774,61,A,11,0,0
774,61,B,11,3,0.272727272727273
774,62,A,19,0,0
774,62,B,19,18,0.947368421052632
774,63,A,8,0,0
774,63,B,8,7,0.875
774,64,A,13,2,0.153846153846154
774,64,B,13,4,0.307692307692308
774,65,A,13,0,0
774,65,B,13,12,0.923076923076923
774,66,A,9,0,0
774,66,B,9,2,0.222222222222222
774,67,A,15,2,0.133333333333333
774,67,B,15,4,0.266666666666667
774,68,A,11,2,0.181818181818182
774,68,B,11,0,0
774,69,A,13,2,0.153846153846154
774,69,B,13,11,0.846153846153846
774,70,A,22,1,0.045454545454546
774,70,B,22,16,0.727272727272727
774,71,A,20,0,0
774,71,B,20,3,0.15
774,72,A,8,0,0
774,72,B,8,6,0.75
774,73,A,9,2,0.222222222222222
774,73,B,9,8,0.888888888888889
774,74,A,14,0,0
774,74,B,14,12,0.857142857142857
774,75,A,11,3,0.272727272727273
774,75,B,11,10,0.909090909090909
774,76,A,12,1,0.083333333333333
774,76,B,12,6,0.5
774,77,A,17,3,0.176470588235294
774,77,B,17,1,0.058823529411765
774,78,A,9,2,0.222222222222222
774,78,B,9,5,0.555555555555556
774,79,A,20,2,0.1
774,79,B,20,3,0.15
774,80,A,10,2,0.2
774,80,B,10,7,0.7
774,81,A,19,4,0.210526315789474
774,81,B,19,7,0.368421052631579
774,82,A,21,5,0.238095238095238
774,82,B,21,11,0.523809523809524
774,83,A,20,0,0
774,83,B,20,15,0.75
774,84,A,13,4,0.307692307692308
774,84,B,13,11,0.846153846153846
774,85,A,8,2,0.25
774,85,B,8,1,0.125
774,86,A,16,0,0
774,86,B,16,9,0.5625
774,87,A,18,1,0.055555555555556
774,87,B,18,8,0.444444444444444
774,88,A,12,1,0.083333333333333
774,88,B,12,5,0.416666666666667
774,89,A,22,0,0
774,89,B,22,2,0.090909090909091
775,0,A,5,1,0.2
775,0,B,5,0,0
775,1,A,11,1,0.090909090909091
775,1,B,11,1,0.090909090909091
775,2,A,5,0,0
775,2,B,5,0,0
775,3,A,10,1,0.1
775,3,B,10,0,0
775,4,A,7,1,0.142857142857143
775,4,B,7,0,0
775,5,A,5,1,0.2
775,5,B,5,0,0
775,6,A,10,4,0.4
775,6,B,10,0,0
775,7,A,4,1,0.25
775,7,B,4,0,0
775,8,A,5,0,0
775,8,B,5,0,0
775,9,A,8,0,0
775,9,B,8,1,0.125
775,10,A,10,1,0.1
775,10,B,10,1,0.1
775,11,A,11,3,0.272727272727273
775,11,B,11,0,0
775,12,A,10,1,0.1
775,12,B,10,1,0.1
775,13,A,8,0,0
775,13,B,8,0,0
775,14,A,5,0,0
775,14,B,5,0,0
775,15,A,10,5,0.5
775,15,B,10,1,0.1
775,16,A,8,3,0.375
775,16,B,8,0,0
775,17,A,10,4,0.4
775,17,B,10,0,0
775,18,A,6,0,0
775,18,B,6,0,0
775,19,A,7,3,0.428571428571429
775,19,B,7,0,0
775,20,A,5,2,0.4
775,20,B,5,0,0
775,21,A,11,4,0.363636363636364
775,21,B,11,0,0
775,22,A,5,0,0
775,22,B,5,0,0
775,23,A,11,5,0.454545454545455
775,23,B,11,0,0
775,24,A,9,0,0
775,24,B,9,0,0
775,25,A,10,4,0.4
775,25,B,10,0,0
775,26,A,7,3,0.428571428571429
775,26,B,7,0,0
775,27,A,11,5,0.454545454545455
775,27,B,11,1,0.090909090909091
775,28,A,8,2,0.25
775,28,B,8,0,0
775,29,A,7,2,0.285714285714286
775,29,B,7,0,0
775,30,A,11,4,0.363636363636364
775,30,B,11,0,0
775,31,A,11,5,0.454545454545455
775,31,B,11,1,0.090909090909091
775,32,A,5,1,0.2
775,32,B,5,0,0
775,33,A,10,1,0.1
775,33,B,10,1,0.1
775,34,A,4,0,0
775,34,B,4,0,0
775,35,A,4,0,0
775,35,B,4,0,0
775,36,A,5,1,0.2
775,36,B,5,0,0
775,37,A,5,2,0.4
775,37,B,5,0,0
775,38,A,6,2,0.333333333333333
775,38,B,6,0,0
775,39,A,5,1,0.2
775,39,B,5,0,0
775,40,A,4,1,0.25
775,40,B,4,0,0
775,41,A,8,4,0.5
775,41,B,8,0,0
775,42,A,10,1,0.1
775,42,B,10,0,0
775,43,A,7,1,0.142857142857143
775,43,B,7,0,0
775,44,A,9,3,0.333333333333333
775,44,B,9,0,0
775,45,A,11,5,0.454545454545455
775,45,B,11,1,0.090909090909091
775,46,A,4,1,0.25
775,46,B,4,0,0
775,47,A,9,3,0.333333333333333
775,47,B,9,0,0
775,48,A,9,0,0
775,48,B,9,0,0
775,49,A,11,0,0
775,49,B,11,1,0.090909090909091
775,50,A,5,1,0.2
775,50,B,5,0,0
775,51,A,5,0,0
775,51,B,5,0,0
775,52,A,6,2,0.333333333333333
775,52,B,6,0,0
775,53,A,6,2,0.333333333333333
775,53,B,6,0,0
775,54,A,5,0,0
775,54,B,5,0,0
775,55,A,4,0,0
775,55,B,4,0,0
775,56,A,7,1,0.142857142857143
775,56,B,7,0,0
775,57,A,9,4,0.444444444444444
775,57,B,9,1,0.111111111111111
775,58,A,11,0,0
775,58,B,11,0,0
775,59,A,5,2,0.4
775,59,B,5,0,0
775,60,A,9,3,0.333333333333333
775,60,B,9,0,0
775,61,A,5,1,0.2
775,61,B,5,0,0
775,62,A,7,1,0.142857142857143
775,62,B,7,0,0
775,63,A,10,5,0.5
775,63,B,10,0,0
775,64,A,10,4,0.4
775,64,B,10,0,0
775,65,A,6,2,0.333333333333333
775,65,B,6,0,0
775,66,A,8,2,0.25
775,66,B,8,1,0.125
775,67,A,10,1,0.1
775,67,B,10,1,0.1
775,68,A,10,2,0.2
775,68,B,10,1,0.1
775,69,A,8,0,0
775,69,B,8,0,0
775,70,A,7,0,0
775,70,B,7,0,0
775,71,A,8,1,0.125
775,71,B,8,0,0
775,72,A,8,1,0.125
775,72,B,8,1,0.125
775,73,A,8,1,0.125
775,73,B,8,0,0
775,74,A,11,3,0.272727272727273
775,74,B,11,1,0.090909090909091
775,75,A,10,1,0.1
775,75,B,10,0,0
775,76,A,4,1,0.25
775,76,B,4,0,0
775,77,A,10,4,0.4
775,77,B,10,0,0
775,78,A,11,3,0.272727272727273
775,78,B,11,0,0
775,79,A,11,5,0.454545454545455
775,79,B,11,0,0
775,80,A,6,1,0.166666666666667
775,80,B,6,0,0
775,81,A,7,0,0
775,81,B,7,0,0
775,82,A,5,2,0.4
775,82,B,5,0,0
775,83,A,5,0,0
775,83,B,5,0,0
775,84,A,6,1,0.166666666666667
775,84,B,6,0,0
775,85,A,8,1,0.125
775,85,B,8,0,0
775,86,A,5,1,0.2
775,86,B,5,0,0
775,87,A,9,3,0.333333333333333
775,87,B,9,1,0.111111111111111
775,88,A,8,1,0.125
775,88,B,8,0,0
775,89,A,9,1,0.111111111111111
775,89,B,9,0,0
776,0,A,5,2,0.4
776,0,B,5,2,0.4
776,1,A,5,0,0
776,1,B,5,2,0.4
776,2,A,3,2,0.666666666666667
776,2,B,3,1,0.333333333333333
776,3,A,4,2,0.5
776,3,B,4,0,0
776,4,A,2,0,0
776,4,B,2,0,0
776,5,A,4,2,0.5
776,5,B,4,1,0.25
776,6,A,3,0,0
776,6,B,3,1,0.333333333333333
776,7,A,5,4,0.8
776,7,B,5,0,0
776,8,A,4,2,0.5
776,8,B,4,1,0.25
776,9,A,5,3,0.6
776,9,B,5,1,0.2
776,10,A,5,1,0.2
776,10,B,5,2,0.4
776,11,A,2,1,0.5
776,11,B,2,0,0
776,12,A,2,0,0
776,12,B,2,0,0
776,13,A,5,3,0.6
776,13,B,5,1,0.2
776,14,A,2,0,0
776,14,B,2,0,0
776,15,A,3,0,0
776,15,B,3,1,0.333333333333333
776,16,A,2,0,0
776,16,B,2,0,0
776,17,A,5,0,0
776,17,B,5,1,0.2
776,18,A,2,0,0
776,18,B,2,0,0
776,19,A,5,4,0.8
776,19,B,5,1,0.2
776,20,A,3,0,0
776,20,B,3,0,0
776,21,A,4,2,0.5
776,21,B,4,0,0
776,22,A,4,2,0.5
776,22,B,4,0,0
776,23,A,3,1,0.333333333333333
776,23,B,3,1,0.333333333333333
776,24,A,5,4,0.8
776,24,B,5,0,0
776,25,A,5,3,0.6
776,25,B,5,1,0.2
776,26,A,2,0,0
776,26,B,2,0,0
776,27,A,5,3,0.6
776,27,B,5,2,0.4
776,28,A,3,0,0
776,28,B,3,0,0
776,29,A,3,2,0.666666666666667
776,29,B,3,0,0
776,30,A,3,2,0.666666666666667
776,30,B,3,0,0
776,31,A,4,3,0.75
776,31,B,4,1,0.25
776,32,A,2,1,0.5
776,32,B,2,0,0
776,33,A,5,2,0.4
776,33,B,5,1,0.2
776,34,A,5,1,0.2
776,34,B,5,1,0.2
776,35,A,3,3,1
776,35,B,3,1,0.333333333333333
776,36,A,4,1,0.25
776,36,B,4,0,0
776,37,A,3,0,0
776,37,B,3,1,0.333333333333333
776,38,A,2,0,0
776,38,B,2,0,0
776,39,A,3,2,0.666666666666667
776,39,B,3,0,0
776,40,A,4,1,0.25
776,40,B,4,0,0
776,41,A,3,0,0
776,41,B,3,1,0.333333333333333
776,42,A,4,1,0.25
776,42,B,4,0,0
776,43,A,2,0,0
776,43,B,2,0,0
776,44,A,3,2,0.666666666666667
776,44,B,3,0,0
776,45,A,2,0,0
776,45,B,2,0,0
776,46,A,3,0,0
776,46,B,3,0,0
776,47,A,3,2,0.666666666666667
776,47,B,3,0,0
776,48,A,2,0,0
776,48,B,2,0,0
776,49,A,4,3,0.75
776,49,B,4,0,0
776,50,A,3,0,0
776,50,B,3,0,0
776,51,A,4,2,0.5
776,51,B,4,0,0
776,52,A,5,2,0.4
776,52,B,5,0,0
776,53,A,2,1,0.5
776,53,B,2,0,0
776,54,A,3,1,0.333333333333333
776,54,B,3,1,0.333333333333333
776,55,A,3,0,0
776,55,B,3,0,0
776,56,A,3,1,0.333333333333333
776,56,B,3,1,0.333333333333333
776,57,A,2,1,0.5
776,57,B,2,0,0
776,58,A,4,2,0.5
776,58,B,4,1,0.25
776,59,A,4,0,0
776,59,B,4,0,0
776,60,A,3,2,0.666666666666667
776,60,B,3,1,0.333333333333333
776,61,A,5,0,0
776,61,B,5,1,0.2
776,62,A,3,2,0.666666666666667
776,62,B,3,0,0
776,63,A,4,2,0.5
776,63,B,4,1,0.25
776,64,A,4,1,0.25
776,64,B,4,1,0.25
776,65,A,5,0,0
776,65,B,5,2,0.4
776,66,A,4,0,0
776,66,B,4,1,0.25
776,67,A,4,2,0.5
776,67,B,4,0,0
776,68,A,2,0,0
776,68,B,2,0,0
776,69,A,5,0,0
776,69,B,5,0,0
776,70,A,2,1,0.5
776,70,B,2,0,0
776,71,A,4,3,0.75
776,71,B,4,1,0.25
776,72,A,4,0,0
776,72,B,4,1,0.25
776,73,A,2,1,0.5
776,73,B,2,0,0
776,74,A,4,0,0
776,74,B,4,0,0
776,75,A,3,2,0.666666666666667
776,75,B,3,0,0
776,76,A,4,1,0.25
776,76,B,4,0,0
776,77,A,4,2,0.5
776,77,B,4,1,0.25
776,78,A,4,0,0
776,78,B,4,1,0.25
776,79,A,5,2,0.4
776,79,B,5,1,0.2
776,80,A,4,2,0.5
776,80,B,4,0,0
776,81,A,2,0,0
776,81,B,2,0,0
776,82,A,5,0,0
776,82,B,5,1,0.2
776,83,A,5,0,0
776,83,B,5,0,0
776,84,A,4,3,0.75
776,84,B,4,0,0
776,85,A,3,1,0.333333333333333
776,85,B,3,1,0.333333333333333
776,86,A,5,0,0
776,86,B,5,0,0
776,87,A,4,3,0.75
776,87,B,4,0,0
776,88,A,3,2,0.666666666666667
776,88,B,3,0,0
776,89,A,2,1,0.5
776,89,B,2,0,0
777,0,A,19,6,0.31578947368421
777,0,B,19,1,0.052631578947369
777,1,A,18,3,0.166666666666667
777,1,B,18,1,0.055555555555556
777,2,A,8,3,0.375
777,2,B,8,1,0.125
777,3,A,8,3,0.375
777,3,B,8,0,0
777,4,A,18,5,0.277777777777778
777,4,B,18,1,0.055555555555556
777,5,A,18,0,0
777,5,B,18,0,0
777,6,A,14,1,0.071428571428572
777,6,B,14,2,0.142857142857143
777,7,A,10,2,0.2
777,7,B,10,2,0.2
